assem-x-1, prob01.pddl, assem-x-1
grounded-SIMPLE-ADL-PSR-S132-N9-L3-F10, P45_S132_N9_L3_F10.PDDL, grounded-SIMPLE-ADL-PSR-S132-N9-L3-F10
grounded-SIMPLE-ADL-PSR-S135-N9-L3-F70, P46_S135_N9_L3_F70.PDDL, grounded-SIMPLE-ADL-PSR-S135-N9-L3-F70
grounded-SIMPLE-ADL-PSR-S139-N9-L4-F70, P47_S139_N9_L4_F70.PDDL, grounded-SIMPLE-ADL-PSR-S139-N9-L4-F70
grounded-SIMPLE-ADL-PSR-S144-N10-L2-F10, P48_S144_N10_L2_F10.PDDL, grounded-SIMPLE-ADL-PSR-S144-N10-L2-F10
grounded-SIMPLE-ADL-PSR-S149-N10-L3-F30, P49_S149_N10_L3_F30.PDDL, grounded-SIMPLE-ADL-PSR-S149-N10-L3-F30
grounded-SIMPLE-ADL-PSR-S153-N10-L4-F30, P50_S153_N10_L4_F30.PDDL, grounded-SIMPLE-ADL-PSR-S153-N10-L4-F30
grounded-STRIPS-PSR-S17-N2-L2-F30, P01_S17_N2_L2_F30.PDDL, grounded-STRIPS-PSR-S17-N2-L2-F30
grounded-STRIPS-PSR-S23-N2-L3-F70, P02_S23_N2_L3_F70.PDDL, grounded-STRIPS-PSR-S23-N2-L3-F70
grounded-STRIPS-PSR-S28-N2-L5-F10, P03_S28_N2_L5_F10.PDDL, grounded-STRIPS-PSR-S28-N2-L5-F10
grounded-STRIPS-PSR-S31-N2-L5-F70, P04_S31_N2_L5_F70.PDDL, grounded-STRIPS-PSR-S31-N2-L5-F70
grounded-STRIPS-PSR-S34-N3-L2-F50, P05_S34_N3_L2_F50.PDDL, grounded-STRIPS-PSR-S34-N3-L2-F50
grounded-STRIPS-PSR-S37-N3-L3-F30, P06_S37_N3_L3_F30.PDDL, grounded-STRIPS-PSR-S37-N3-L3-F30
grounded-STRIPS-PSR-S38-N3-L3-F50, P07_S38_N3_L3_F50.PDDL, grounded-STRIPS-PSR-S38-N3-L3-F50
grounded-STRIPS-PSR-S40-N3-L4-F10, P08_S40_N3_L4_F10.PDDL, grounded-STRIPS-PSR-S40-N3-L4-F10
grounded-STRIPS-PSR-S42-N3-L4-F50, P09_S42_N3_L4_F50.PDDL, grounded-STRIPS-PSR-S42-N3-L4-F50
grounded-STRIPS-PSR-S45-N3-L5-F30, P10_S45_N3_L5_F30.PDDL, grounded-STRIPS-PSR-S45-N3-L5-F30
grounded-STRIPS-PSR-S46-N3-L5-F50, P11_S46_N3_L5_F50.PDDL, grounded-STRIPS-PSR-S46-N3-L5-F50
grounded-STRIPS-PSR-S50-N4-L2-F50, P12_S50_N4_L2_F50.PDDL, grounded-STRIPS-PSR-S50-N4-L2-F50
grounded-STRIPS-PSR-S53-N4-L3-F30, P13_S53_N4_L3_F30.PDDL, grounded-STRIPS-PSR-S53-N4-L3-F30
grounded-STRIPS-PSR-S55-N4-L3-F70, P14_S55_N4_L3_F70.PDDL, grounded-STRIPS-PSR-S55-N4-L3-F70
grounded-STRIPS-PSR-S56-N4-L4-F10, P15_S56_N4_L4_F10.PDDL, grounded-STRIPS-PSR-S56-N4-L4-F10
grounded-STRIPS-PSR-S60-N4-L5-F10, P16_S60_N4_L5_F10.PDDL, grounded-STRIPS-PSR-S60-N4-L5-F10
grounded-STRIPS-PSR-S61-N4-L5-F30, P17_S61_N4_L5_F30.PDDL, grounded-STRIPS-PSR-S61-N4-L5-F30
grounded-STRIPS-PSR-S62-N4-L5-F50, P18_S62_N4_L5_F50.PDDL, grounded-STRIPS-PSR-S62-N4-L5-F50
grounded-STRIPS-PSR-S66-N5-L2-F50, P19_S66_N5_L2_F50.PDDL, grounded-STRIPS-PSR-S66-N5-L2-F50
grounded-STRIPS-PSR-S69-N5-L3-F30, P20_S69_N5_L3_F30.PDDL, grounded-STRIPS-PSR-S69-N5-L3-F30
grounded-STRIPS-PSR-S72-N5-L4-F10, P21_S72_N5_L4_F10.PDDL, grounded-STRIPS-PSR-S72-N5-L4-F10
grounded-STRIPS-PSR-S74-N5-L4-F50, P22_S74_N5_L4_F50.PDDL, grounded-STRIPS-PSR-S74-N5-L4-F50
grounded-STRIPS-PSR-S76-N5-L5-F10, P23_S76_N5_L5_F10.PDDL, grounded-STRIPS-PSR-S76-N5-L5-F10
grounded-STRIPS-PSR-S77-N5-L5-F30, P24_S77_N5_L5_F30.PDDL, grounded-STRIPS-PSR-S77-N5-L5-F30
grounded-STRIPS-PSR-S81-N6-L2-F30, P25_S81_N6_L2_F30.PDDL, grounded-STRIPS-PSR-S81-N6-L2-F30
grounded-STRIPS-PSR-S85-N6-L3-F30, P26_S85_N6_L3_F30.PDDL, grounded-STRIPS-PSR-S85-N6-L3-F30
grounded-STRIPS-PSR-S86-N6-L3-F50, P27_S86_N6_L3_F50.PDDL, grounded-STRIPS-PSR-S86-N6-L3-F50
grounded-STRIPS-PSR-S88-N6-L4-F10, P28_S88_N6_L4_F10.PDDL, grounded-STRIPS-PSR-S88-N6-L4-F10
grounded-STRIPS-PSR-S89-N6-L4-F30, P29_S89_N6_L4_F30.PDDL, grounded-STRIPS-PSR-S89-N6-L4-F30
grounded-STRIPS-PSR-S90-N6-L4-F50, P30_S90_N6_L4_F50.PDDL, grounded-STRIPS-PSR-S90-N6-L4-F50
grounded-STRIPS-PSR-S92-N6-L5-F10, P31_S92_N6_L5_F10.PDDL, grounded-STRIPS-PSR-S92-N6-L5-F10
grounded-STRIPS-PSR-S93-N6-L5-F30, P32_S93_N6_L5_F30.PDDL, grounded-STRIPS-PSR-S93-N6-L5-F30
grounded-STRIPS-PSR-S100-N7-L3-F10, P33_S100_N7_L3_F10.PDDL, grounded-STRIPS-PSR-S100-N7-L3-F10
grounded-STRIPS-PSR-S102-N7-L3-F50, P34_S102_N7_L3_F50.PDDL, grounded-STRIPS-PSR-S102-N7-L3-F50
grounded-STRIPS-PSR-S103-N7-L3-F70, P35_S103_N7_L3_F70.PDDL, grounded-STRIPS-PSR-S103-N7-L3-F70
grounded-STRIPS-PSR-S106-N7-L4-F50, P36_S106_N7_L4_F50.PDDL, grounded-STRIPS-PSR-S106-N7-L4-F50
grounded-STRIPS-PSR-S108-N7-L5-F10, P37_S108_N7_L5_F10.PDDL, grounded-STRIPS-PSR-S108-N7-L5-F10
grounded-STRIPS-PSR-S109-N7-L5-F30, P38_S109_N7_L5_F30.PDDL, grounded-STRIPS-PSR-S109-N7-L5-F30
grounded-STRIPS-PSR-S112-N8-L2-F10, P39_S112_N8_L2_F10.PDDL, grounded-STRIPS-PSR-S112-N8-L2-F10
grounded-STRIPS-PSR-S114-N8-L2-F50, P40_S114_N8_L2_F50.PDDL, grounded-STRIPS-PSR-S114-N8-L2-F50
grounded-STRIPS-PSR-S116-N8-L3-F10, P41_S116_N8_L3_F10.PDDL, grounded-STRIPS-PSR-S116-N8-L3-F10
grounded-STRIPS-PSR-S120-N8-L4-F10, P42_S120_N8_L4_F10.PDDL, grounded-STRIPS-PSR-S120-N8-L4-F10
grounded-STRIPS-PSR-S123-N8-L4-F70, P43_S123_N8_L4_F70.PDDL, grounded-STRIPS-PSR-S123-N8-L4-F70
grounded-STRIPS-PSR-S131-N9-L2-F70, P44_S131_N9_L2_F70.PDDL, grounded-STRIPS-PSR-S131-N9-L2-F70
grounded-STRIPS-PSR-S132-N9-L3-F10, P45_S132_N9_L3_F10.PDDL, grounded-STRIPS-PSR-S132-N9-L3-F10
grounded-STRIPS-PSR-S135-N9-L3-F70, P46_S135_N9_L3_F70.PDDL, grounded-STRIPS-PSR-S135-N9-L3-F70
grounded-STRIPS-PSR-S139-N9-L4-F70, P47_S139_N9_L4_F70.PDDL, grounded-STRIPS-PSR-S139-N9-L4-F70
grounded-STRIPS-PSR-S144-N10-L2-F10, P48_S144_N10_L2_F10.PDDL, grounded-STRIPS-PSR-S144-N10-L2-F10
grounded-STRIPS-PSR-S149-N10-L3-F30, P49_S149_N10_L3_F30.PDDL, grounded-STRIPS-PSR-S149-N10-L3-F30
grounded-STRIPS-PSR-S153-N10-L4-F30, P50_S153_N10_L4_F30.PDDL, grounded-STRIPS-PSR-S153-N10-L4-F30
psr-s17-n2-l2-f30, P01_S17_N2_L2_F30.PDDL, psr-s17-n2-l2-f30
psr-s23-n2-l3-f70, P02_S23_N2_L3_F70.PDDL, psr-s23-n2-l3-f70
psr-s28-n2-l5-f10, P03_S28_N2_L5_F10.PDDL, psr-s28-n2-l5-f10
psr-s31-n2-l5-f70, P04_S31_N2_L5_F70.PDDL, psr-s31-n2-l5-f70
psr-s34-n3-l2-f50, P05_S34_N3_L2_F50.PDDL, psr-s34-n3-l2-f50
psr-s37-n3-l3-f30, P06_S37_N3_L3_F30.PDDL, psr-s37-n3-l3-f30
psr-s38-n3-l3-f50, P07_S38_N3_L3_F50.PDDL, psr-s38-n3-l3-f50
psr-s40-n3-l4-f10, P08_S40_N3_L4_F10.PDDL, psr-s40-n3-l4-f10
psr-s42-n3-l4-f50, P09_S42_N3_L4_F50.PDDL, psr-s42-n3-l4-f50
psr-s45-n3-l5-f30, P10_S45_N3_L5_F30.PDDL, psr-s45-n3-l5-f30
psr-s46-n3-l5-f50, P11_S46_N3_L5_F50.PDDL, psr-s46-n3-l5-f50
psr-s50-n4-l2-f50, P12_S50_N4_L2_F50.PDDL, psr-s50-n4-l2-f50
psr-s53-n4-l3-f30, P13_S53_N4_L3_F30.PDDL, psr-s53-n4-l3-f30
psr-s55-n4-l3-f70, P14_S55_N4_L3_F70.PDDL, psr-s55-n4-l3-f70
psr-s56-n4-l4-f10, P15_S56_N4_L4_F10.PDDL, psr-s56-n4-l4-f10
psr-s60-n4-l5-f10, P16_S60_N4_L5_F10.PDDL, psr-s60-n4-l5-f10
psr-s61-n4-l5-f30, P17_S61_N4_L5_F30.PDDL, psr-s61-n4-l5-f30
psr-s62-n4-l5-f50, P18_S62_N4_L5_F50.PDDL, psr-s62-n4-l5-f50
psr-s66-n5-l2-f50, P19_S66_N5_L2_F50.PDDL, psr-s66-n5-l2-f50
psr-s69-n5-l3-f30, P20_S69_N5_L3_F30.PDDL, psr-s69-n5-l3-f30
psr-s72-n5-l4-f10, P21_S72_N5_L4_F10.PDDL, psr-s72-n5-l4-f10
psr-s74-n5-l4-f50, P22_S74_N5_L4_F50.PDDL, psr-s74-n5-l4-f50
psr-s76-n5-l5-f10, P23_S76_N5_L5_F10.PDDL, psr-s76-n5-l5-f10
psr-s77-n5-l5-f30, P24_S77_N5_L5_F30.PDDL, psr-s77-n5-l5-f30
psr-s81-n6-l2-f30, P25_S81_N6_L2_F30.PDDL, psr-s81-n6-l2-f30
psr-s85-n6-l3-f30, P26_S85_N6_L3_F30.PDDL, psr-s85-n6-l3-f30
psr-s86-n6-l3-f50, P27_S86_N6_L3_F50.PDDL, psr-s86-n6-l3-f50
psr-s88-n6-l4-f10, P28_S88_N6_L4_F10.PDDL, psr-s88-n6-l4-f10
psr-s89-n6-l4-f30, P29_S89_N6_L4_F30.PDDL, psr-s89-n6-l4-f30
psr-s90-n6-l4-f50, P30_S90_N6_L4_F50.PDDL, psr-s90-n6-l4-f50
psr-s92-n6-l5-f10, P31_S92_N6_L5_F10.PDDL, psr-s92-n6-l5-f10
psr-s93-n6-l5-f30, P32_S93_N6_L5_F30.PDDL, psr-s93-n6-l5-f30
psr-s100-n7-l3-f10, P33_S100_N7_L3_F10.PDDL, psr-s100-n7-l3-f10
psr-s102-n7-l3-f50, P34_S102_N7_L3_F50.PDDL, psr-s102-n7-l3-f50
psr-s103-n7-l3-f70, P35_S103_N7_L3_F70.PDDL, psr-s103-n7-l3-f70
psr-s106-n7-l4-f50, P36_S106_N7_L4_F50.PDDL, psr-s106-n7-l4-f50
psr-s108-n7-l5-f10, P37_S108_N7_L5_F10.PDDL, psr-s108-n7-l5-f10
psr-s109-n7-l5-f30, P38_S109_N7_L5_F30.PDDL, psr-s109-n7-l5-f30
psr-s112-n8-l2-f10, P39_S112_N8_L2_F10.PDDL, psr-s112-n8-l2-f10
psr-s114-n8-l2-f50, P40_S114_N8_L2_F50.PDDL, psr-s114-n8-l2-f50
psr-s116-n8-l3-f10, P41_S116_N8_L3_F10.PDDL, psr-s116-n8-l3-f10
psr-s120-n8-l4-f10, P42_S120_N8_L4_F10.PDDL, psr-s120-n8-l4-f10
psr-s123-n8-l4-f70, P43_S123_N8_L4_F70.PDDL, psr-s123-n8-l4-f70
psr-s131-n9-l2-f70, P44_S131_N9_L2_F70.PDDL, psr-s131-n9-l2-f70
psr-s132-n9-l3-f10, P45_S132_N9_L3_F10.PDDL, psr-s132-n9-l3-f10
psr-s135-n9-l3-f70, P46_S135_N9_L3_F70.PDDL, psr-s135-n9-l3-f70
psr-s139-n9-l4-f70, P47_S139_N9_L4_F70.PDDL, psr-s139-n9-l4-f70
psr-s144-n10-l2-f10, P48_S144_N10_L2_F10.PDDL, psr-s144-n10-l2-f10
psr-s149-n10-l3-f30, P49_S149_N10_L3_F30.PDDL, psr-s149-n10-l3-f30
psr-s153-n10-l4-f30, P50_S153_N10_L4_F30.PDDL, psr-s153-n10-l4-f30
grounded-STRIPS-PSR-S2-N1-L2-F50, P01_S2_N1_L2_F50.PDDL, grounded-STRIPS-PSR-S2-N1-L2-F50
grounded-STRIPS-PSR-S5-N1-L3-F30, P02_S5_N1_L3_F30.PDDL, grounded-STRIPS-PSR-S5-N1-L3-F30
grounded-STRIPS-PSR-S7-N1-L3-F70, P03_S7_N1_L3_F70.PDDL, grounded-STRIPS-PSR-S7-N1-L3-F70
grounded-STRIPS-PSR-S8-N1-L4-F10, P04_S8_N1_L4_F10.PDDL, grounded-STRIPS-PSR-S8-N1-L4-F10
grounded-STRIPS-PSR-S9-N1-L4-F30, P05_S9_N1_L4_F30.PDDL, grounded-STRIPS-PSR-S9-N1-L4-F30
grounded-STRIPS-PSR-S10-N1-L4-F50, P06_S10_N1_L4_F50.PDDL, grounded-STRIPS-PSR-S10-N1-L4-F50
grounded-STRIPS-PSR-S11-N1-L4-F70, P07_S11_N1_L4_F70.PDDL, grounded-STRIPS-PSR-S11-N1-L4-F70
grounded-STRIPS-PSR-S12-N1-L5-F10, P08_S12_N1_L5_F10.PDDL, grounded-STRIPS-PSR-S12-N1-L5-F10
grounded-STRIPS-PSR-S13-N1-L5-F30, P09_S13_N1_L5_F30.PDDL, grounded-STRIPS-PSR-S13-N1-L5-F30
grounded-STRIPS-PSR-S17-N2-L2-F30, P10_S17_N2_L2_F30.PDDL, grounded-STRIPS-PSR-S17-N2-L2-F30
grounded-STRIPS-PSR-S18-N2-L2-F50, P11_S18_N2_L2_F50.PDDL, grounded-STRIPS-PSR-S18-N2-L2-F50
grounded-STRIPS-PSR-S21-N2-L3-F30, P12_S21_N2_L3_F30.PDDL, grounded-STRIPS-PSR-S21-N2-L3-F30
grounded-STRIPS-PSR-S22-N2-L3-F50, P13_S22_N2_L3_F50.PDDL, grounded-STRIPS-PSR-S22-N2-L3-F50
grounded-STRIPS-PSR-S23-N2-L3-F70, P14_S23_N2_L3_F70.PDDL, grounded-STRIPS-PSR-S23-N2-L3-F70
grounded-STRIPS-PSR-S24-N2-L4-F10, P15_S24_N2_L4_F10.PDDL, grounded-STRIPS-PSR-S24-N2-L4-F10
grounded-STRIPS-PSR-S29-N2-L5-F30, P16_S29_N2_L5_F30.PDDL, grounded-STRIPS-PSR-S29-N2-L5-F30
grounded-STRIPS-PSR-S30-N2-L5-F50, P17_S30_N2_L5_F50.PDDL, grounded-STRIPS-PSR-S30-N2-L5-F50
grounded-STRIPS-PSR-S31-N2-L5-F70, P18_S31_N2_L5_F70.PDDL, grounded-STRIPS-PSR-S31-N2-L5-F70
grounded-STRIPS-PSR-S33-N3-L2-F30, P19_S33_N3_L2_F30.PDDL, grounded-STRIPS-PSR-S33-N3-L2-F30
grounded-STRIPS-PSR-S34-N3-L2-F50, P20_S34_N3_L2_F50.PDDL, grounded-STRIPS-PSR-S34-N3-L2-F50
grounded-STRIPS-PSR-S35-N3-L2-F70, P21_S35_N3_L2_F70.PDDL, grounded-STRIPS-PSR-S35-N3-L2-F70
grounded-STRIPS-PSR-S37-N3-L3-F30, P22_S37_N3_L3_F30.PDDL, grounded-STRIPS-PSR-S37-N3-L3-F30
grounded-STRIPS-PSR-S38-N3-L3-F50, P23_S38_N3_L3_F50.PDDL, grounded-STRIPS-PSR-S38-N3-L3-F50
grounded-STRIPS-PSR-S39-N3-L3-F70, P24_S39_N3_L3_F70.PDDL, grounded-STRIPS-PSR-S39-N3-L3-F70
grounded-STRIPS-PSR-S40-N3-L4-F10, P25_S40_N3_L4_F10.PDDL, grounded-STRIPS-PSR-S40-N3-L4-F10
grounded-STRIPS-PSR-S41-N3-L4-F30, P26_S41_N3_L4_F30.PDDL, grounded-STRIPS-PSR-S41-N3-L4-F30
grounded-STRIPS-PSR-S42-N3-L4-F50, P27_S42_N3_L4_F50.PDDL, grounded-STRIPS-PSR-S42-N3-L4-F50
grounded-STRIPS-PSR-S43-N3-L4-F70, P28_S43_N3_L4_F70.PDDL, grounded-STRIPS-PSR-S43-N3-L4-F70
grounded-STRIPS-PSR-S45-N3-L5-F30, P29_S45_N3_L5_F30.PDDL, grounded-STRIPS-PSR-S45-N3-L5-F30
grounded-STRIPS-PSR-S46-N3-L5-F50, P30_S46_N3_L5_F50.PDDL, grounded-STRIPS-PSR-S46-N3-L5-F50
grounded-STRIPS-PSR-S49-N4-L2-F30, P31_S49_N4_L2_F30.PDDL, grounded-STRIPS-PSR-S49-N4-L2-F30
grounded-STRIPS-PSR-S50-N4-L2-F50, P32_S50_N4_L2_F50.PDDL, grounded-STRIPS-PSR-S50-N4-L2-F50
grounded-STRIPS-PSR-S51-N4-L2-F70, P33_S51_N4_L2_F70.PDDL, grounded-STRIPS-PSR-S51-N4-L2-F70
grounded-STRIPS-PSR-S55-N4-L3-F70, P34_S55_N4_L3_F70.PDDL, grounded-STRIPS-PSR-S55-N4-L3-F70
grounded-STRIPS-PSR-S57-N5-L2-F30, P35_S57_N5_L2_F30.PDDL, grounded-STRIPS-PSR-S57-N5-L2-F30
grounded-STRIPS-PSR-S65-N6-L2-F30, P36_S65_N6_L2_F30.PDDL, grounded-STRIPS-PSR-S65-N6-L2-F30
grounded-STRIPS-PSR-S67-N6-L2-F70, P37_S67_N6_L2_F70.PDDL, grounded-STRIPS-PSR-S67-N6-L2-F70
grounded-STRIPS-PSR-S78-N3-L3-F50, P38_S78_N3_L3_F50.PDDL, grounded-STRIPS-PSR-S78-N3-L3-F50
grounded-STRIPS-PSR-S79-N3-L3-F70, P39_S79_N3_L3_F70.PDDL, grounded-STRIPS-PSR-S79-N3-L3-F70
grounded-STRIPS-PSR-S80-N3-L4-F10, P40_S80_N3_L4_F10.PDDL, grounded-STRIPS-PSR-S80-N3-L4-F10
grounded-STRIPS-PSR-S81-N3-L4-F30, P41_S81_N3_L4_F30.PDDL, grounded-STRIPS-PSR-S81-N3-L4-F30
grounded-STRIPS-PSR-S82-N3-L4-F50, P42_S82_N3_L4_F50.PDDL, grounded-STRIPS-PSR-S82-N3-L4-F50
grounded-STRIPS-PSR-S83-N3-L4-F70, P43_S83_N3_L4_F70.PDDL, grounded-STRIPS-PSR-S83-N3-L4-F70
grounded-STRIPS-PSR-S89-N4-L2-F30, P44_S89_N4_L2_F30.PDDL, grounded-STRIPS-PSR-S89-N4-L2-F30
grounded-STRIPS-PSR-S94-N4-L3-F50, P45_S94_N4_L3_F50.PDDL, grounded-STRIPS-PSR-S94-N4-L3-F50
grounded-STRIPS-PSR-S97-N5-L2-F30, P46_S97_N5_L2_F30.PDDL, grounded-STRIPS-PSR-S97-N5-L2-F30
grounded-STRIPS-PSR-S98-N5-L2-F50, P47_S98_N5_L2_F50.PDDL, grounded-STRIPS-PSR-S98-N5-L2-F50
grounded-STRIPS-PSR-S101-N5-L3-F30, P48_S101_N5_L3_F30.PDDL, grounded-STRIPS-PSR-S101-N5-L3-F30
grounded-STRIPS-PSR-S105-N6-L2-F30, P49_S105_N6_L2_F30.PDDL, grounded-STRIPS-PSR-S105-N6-L2-F30
grounded-STRIPS-PSR-S107-N6-L2-F70, P50_S107_N6_L2_F70.PDDL, grounded-STRIPS-PSR-S107-N6-L2-F70
strips-sat-x-1, P01_PFILE1.PDDL, strips-sat-x-1
strips-sat-x-1, P02_PFILE2.PDDL, strips-sat-x-1
strips-sat-x-1, P03_PFILE3.PDDL, strips-sat-x-1
strips-sat-x-1, P04_PFILE4.PDDL, strips-sat-x-1
strips-sat-x-1, P05_PFILE5.PDDL, strips-sat-x-1
strips-sat-x-1, P06_PFILE6.PDDL, strips-sat-x-1
strips-sat-x-1, P07_PFILE7.PDDL, strips-sat-x-1
strips-sat-x-1, P08_PFILE8.PDDL, strips-sat-x-1
strips-sat-x-1, P09_PFILE9.PDDL, strips-sat-x-1
strips-sat-x-1, P10_PFILE10.PDDL, strips-sat-x-1
strips-sat-x-1, P11_PFILE11.PDDL, strips-sat-x-1
strips-sat-x-1, P12_PFILE12.PDDL, strips-sat-x-1
strips-sat-x-1, P13_PFILE13.PDDL, strips-sat-x-1
strips-sat-x-1, P14_PFILE14.PDDL, strips-sat-x-1
strips-sat-x-1, P15_PFILE15.PDDL, strips-sat-x-1
strips-sat-x-1, P16_PFILE16.PDDL, strips-sat-x-1
strips-sat-x-1, P17_PFILE17.PDDL, strips-sat-x-1
strips-sat-x-1, P18_PFILE18.PDDL, strips-sat-x-1
strips-sat-x-1, P19_PFILE19.PDDL, strips-sat-x-1
strips-sat-x-1, P20_PFILE20.PDDL, strips-sat-x-1
strips-sat-x-1, P21_HC_PFILE1.PDDL, strips-sat-x-1
strips-sat-x-1, P22_HC_PFILE2.PDDL, strips-sat-x-1
strips-sat-x-1, P23_HC_PFILE3.PDDL, strips-sat-x-1
strips-sat-x-1, P24_HC_PFILE4.PDDL, strips-sat-x-1
strips-sat-x-1, P25_HC_PFILE5.PDDL, strips-sat-x-1
strips-sat-x-1, P26_HC_PFILE6.PDDL, strips-sat-x-1
strips-sat-x-1, P27_HC_PFILE7.PDDL, strips-sat-x-1
strips-sat-x-1, P28_HC_PFILE8.PDDL, strips-sat-x-1
strips-sat-x-1, P29_HC_PFILE9.PDDL, strips-sat-x-1
strips-sat-x-1, P30_HC_PFILE10.PDDL, strips-sat-x-1
strips-sat-x-1, P31_HC_PFILE11.PDDL, strips-sat-x-1
strips-sat-x-1, P32_HC_PFILE12.PDDL, strips-sat-x-1
strips-sat-x-1, P33_HC_PFILE13.PDDL, strips-sat-x-1
strips-sat-x-1, P34_HC_PFILE14.PDDL, strips-sat-x-1
strips-sat-x-1, P35_HC_PFILE15.PDDL, strips-sat-x-1
strips-sat-x-1, P36_HC_PFILE16.PDDL, strips-sat-x-1
strips-sat-x-1, P01_PFILE1.PDDL, strips-sat-x-1
strips-sat-x-1, P02_PFILE2.PDDL, strips-sat-x-1
strips-sat-x-1, P03_PFILE3.PDDL, strips-sat-x-1
strips-sat-x-1, P04_PFILE4.PDDL, strips-sat-x-1
strips-sat-x-1, P05_PFILE5.PDDL, strips-sat-x-1
strips-sat-x-1, P06_PFILE6.PDDL, strips-sat-x-1
strips-sat-x-1, P07_PFILE7.PDDL, strips-sat-x-1
strips-sat-x-1, P08_PFILE8.PDDL, strips-sat-x-1
strips-sat-x-1, P09_PFILE9.PDDL, strips-sat-x-1
strips-sat-x-1, P10_PFILE10.PDDL, strips-sat-x-1
strips-sat-x-1, P11_PFILE11.PDDL, strips-sat-x-1
strips-sat-x-1, P12_PFILE12.PDDL, strips-sat-x-1
strips-sat-x-1, P13_PFILE13.PDDL, strips-sat-x-1
strips-sat-x-1, P14_PFILE14.PDDL, strips-sat-x-1
strips-sat-x-1, P15_PFILE15.PDDL, strips-sat-x-1
strips-sat-x-1, P16_PFILE16.PDDL, strips-sat-x-1
strips-sat-x-1, P17_PFILE17.PDDL, strips-sat-x-1
strips-sat-x-1, P18_PFILE18.PDDL, strips-sat-x-1
strips-sat-x-1, P19_PFILE19.PDDL, strips-sat-x-1
strips-sat-x-1, P20_PFILE20.PDDL, strips-sat-x-1
strips-sat-x-1, P21_HC_PFILE1.PDDL, strips-sat-x-1
strips-sat-x-1, P22_HC_PFILE2.PDDL, strips-sat-x-1
strips-sat-x-1, P23_HC_PFILE3.PDDL, strips-sat-x-1
strips-sat-x-1, P24_HC_PFILE4.PDDL, strips-sat-x-1
strips-sat-x-1, P25_HC_PFILE5.PDDL, strips-sat-x-1
strips-sat-x-1, P26_HC_PFILE6.PDDL, strips-sat-x-1
strips-sat-x-1, P27_HC_PFILE7.PDDL, strips-sat-x-1
strips-sat-x-1, P28_HC_PFILE8.PDDL, strips-sat-x-1
strips-sat-x-1, P29_HC_PFILE9.PDDL, strips-sat-x-1
strips-sat-x-1, P30_HC_PFILE10.PDDL, strips-sat-x-1
strips-sat-x-1, P31_HC_PFILE11.PDDL, strips-sat-x-1
strips-sat-x-1, P32_HC_PFILE12.PDDL, strips-sat-x-1
strips-sat-x-1, P33_HC_PFILE13.PDDL, strips-sat-x-1
strips-sat-x-1, P34_HC_PFILE14.PDDL, strips-sat-x-1
strips-sat-x-1, P35_HC_PFILE15.PDDL, strips-sat-x-1
strips-sat-x-1, P36_HC_PFILE16.PDDL, strips-sat-x-1
strips-sat-x-1, P01_PFILE1.PDDL, strips-sat-x-1
strips-sat-x-1, P02_PFILE2.PDDL, strips-sat-x-1
strips-sat-x-1, P03_PFILE3.PDDL, strips-sat-x-1
strips-sat-x-1, P04_PFILE4.PDDL, strips-sat-x-1
strips-sat-x-1, P05_PFILE5.PDDL, strips-sat-x-1
strips-sat-x-1, P06_PFILE6.PDDL, strips-sat-x-1
strips-sat-x-1, P07_PFILE7.PDDL, strips-sat-x-1
strips-sat-x-1, P08_PFILE8.PDDL, strips-sat-x-1
strips-sat-x-1, P09_PFILE9.PDDL, strips-sat-x-1
strips-sat-x-1, P10_PFILE10.PDDL, strips-sat-x-1
strips-sat-x-1, P11_PFILE11.PDDL, strips-sat-x-1
strips-sat-x-1, P12_PFILE12.PDDL, strips-sat-x-1
strips-sat-x-1, P13_PFILE13.PDDL, strips-sat-x-1
strips-sat-x-1, P14_PFILE14.PDDL, strips-sat-x-1
strips-sat-x-1, P15_PFILE15.PDDL, strips-sat-x-1
strips-sat-x-1, P16_PFILE16.PDDL, strips-sat-x-1
strips-sat-x-1, P17_PFILE17.PDDL, strips-sat-x-1
strips-sat-x-1, P18_PFILE18.PDDL, strips-sat-x-1
strips-sat-x-1, P19_PFILE19.PDDL, strips-sat-x-1
strips-sat-x-1, P20_PFILE20.PDDL, strips-sat-x-1
strips-sat-x-1, P21_HC_PFILE1.PDDL, strips-sat-x-1
strips-sat-x-1, P22_HC_PFILE2.PDDL, strips-sat-x-1
strips-sat-x-1, P23_HC_PFILE3.PDDL, strips-sat-x-1
strips-sat-x-1, P24_HC_PFILE4.PDDL, strips-sat-x-1
strips-sat-x-1, P25_HC_PFILE5.PDDL, strips-sat-x-1
strips-sat-x-1, P26_HC_PFILE6.PDDL, strips-sat-x-1
strips-sat-x-1, P27_HC_PFILE7.PDDL, strips-sat-x-1
strips-sat-x-1, P28_HC_PFILE8.PDDL, strips-sat-x-1
strips-sat-x-1, P29_HC_PFILE9.PDDL, strips-sat-x-1
strips-sat-x-1, P30_HC_PFILE10.PDDL, strips-sat-x-1
strips-sat-x-1, P31_HC_PFILE11.PDDL, strips-sat-x-1
strips-sat-x-1, P32_HC_PFILE12.PDDL, strips-sat-x-1
strips-sat-x-1, P33_HC_PFILE13.PDDL, strips-sat-x-1
strips-sat-x-1, P34_HC_PFILE14.PDDL, strips-sat-x-1
strips-sat-x-1, P35_HC_PFILE15.PDDL, strips-sat-x-1
